record_id,product_ndc,generic_name,labeler_name,brand_name,marketing_category,dosage_form,spl_id,product_type,product_id,application_number,brand_name_base,active_ingredient_name,active_ingredient_strength,route,pharm_class,package_ndc,description,marketing_start_date,listing_expiration_date,sample,finished
56,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
57,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
58,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
59,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
60,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
61,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
62,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
63,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
64,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
65,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
66,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
67,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
68,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
69,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
70,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
71,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
72,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
73,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
74,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
75,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
76,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
77,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
78,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
79,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
80,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
81,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
82,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
83,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
84,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
85,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
86,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
87,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-01,1 KIT in 1 CARTON (0074-0554-01)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
88,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-02,2 KIT in 1 CARTON (0074-0554-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,FALSE,TRUE
89,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-71,2 KIT in 1 CARTON (0074-0554-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
90,0074-0554,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0554_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0554-74,1 KIT in 1 CARTON (0074-0554-74)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,3/9/2016,12/31/2025,TRUE,TRUE
91,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
92,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
93,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
94,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
95,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
96,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
97,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
98,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
99,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
100,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
101,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
102,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
103,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
104,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
105,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
106,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
107,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-02,2 KIT in 1 CARTON (0074-0616-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
108,0074-0616,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0616_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0616-71,2 KIT in 1 CARTON (0074-0616-71)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .2 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,TRUE,TRUE
109,0074-0817,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0817_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0817-02,2 KIT in 1 CARTON (0074-0817-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .1 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
110,0074-0817,Adalimumab,AbbVie Inc.,Humira,BLA,KIT,c8f3937d-66ea-4bdb-b502-fcb33594c8b3,HUMAN PRESCRIPTION DRUG,0074-0817_c8f3937d-66ea-4bdb-b502-fcb33594c8b3,BLA125057,Humira,,,,,0074-0817-02,2 KIT in 1 CARTON (0074-0817-02)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .1 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/28/2017,12/31/2025,FALSE,TRUE
